train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.70566,0.68018,0.63983,0.65939,0.77899,0.5559486080618465,18.902252674102783,0.61589,0.6,0.58333,0.59155,0.68539,0.619892692565918,3.09946346282959,1715879868,,True,100,c17919fc,2024-05-16_19-17-48,44.442758560180664,4289.744016885757,34604,AT-MB-PC-E13,127.0.0.1,4289.744016885757,100,64,3,0.5,1e-05,c17919fc
0.65283,0.61454,0.5911,0.60259,0.70295,0.6335225526024314,21.539766788482666,0.52318,0.5,0.06944,0.12195,0.51732,1.659242081642151,8.296210408210754,1715875851,,True,5,fdf503a0,2024-05-16_18-10-51,51.31810736656189,266.9929370880127,35544,AT-MB-PC-E13,127.0.0.1,266.9929370880127,5,256,6,0.5,0.001,fdf503a0
0.61132,0.55859,0.60593,0.5813,0.63975,0.6634641412426444,22.55778080224991,0.62252,0.6087,0.58333,0.59574,0.64135,0.6660077691078186,3.330038845539093,1715876170,,True,15,fada5b07,2024-05-16_18-16-10,39.510613679885864,579.5769443511963,27512,AT-MB-PC-E13,127.0.0.1,579.5769443511963,15,64,3,0.5,1e-05,fada5b07
0.57736,0.52247,0.5911,0.55467,0.62771,0.6658854870235219,22.640106558799744,0.5894,0.59259,0.44444,0.50794,0.61067,0.6690541505813599,3.3452707529067993,1715876637,,True,15,63dd9f84,2024-05-16_18-23-57,50.81090426445007,785.7429704666138,35544,AT-MB-PC-E13,127.0.0.1,785.7429704666138,15,64,6,0.5,1e-05,63dd9f84
0.91038,0.89027,0.91102,0.90052,0.97351,0.2085108643068987,7.089369386434555,0.70199,0.71429,0.625,0.66667,0.79641,0.6889318346977233,3.444659173488617,1715880572,,True,100,41afb9be,2024-05-16_19-29-32,46.36056065559387,4401.542424917221,27512,AT-MB-PC-E13,127.0.0.1,4401.542424917221,100,64,3,0.0,0.0001,41afb9be
0.86509,0.84632,0.85169,0.849,0.94502,0.28695141581599326,9.756348137743771,0.70199,0.72881,0.59722,0.65649,0.75694,0.7334373950958252,3.667186975479126,1715881151,,True,100,f7212dad,2024-05-16_19-39-11,47.02778744697571,4513.238541603088,35544,AT-MB-PC-E13,127.0.0.1,4513.238541603088,100,256,3,0.5,0.001,f7212dad
0.54151,0.49051,0.76695,0.59835,0.59405,0.724080899182488,24.61875057220459,0.46358,0.45872,0.69444,0.55249,0.48128,0.7340942859649658,3.670471429824829,1715880287,,True,5,e2131c6c,2024-05-16_19-24-47,82.55925416946411,418.8865587711334,34604,AT-MB-PC-E13,127.0.0.1,418.8865587711334,5,256,10,0.5,0.0001,e2131c6c
0.48396,0.46057,0.92797,0.6156,0.56762,0.7924559852656197,26.943503499031067,0.45695,0.46429,0.90278,0.61321,0.41122,0.8680040240287781,4.34002012014389,1715880709,,True,5,e00e1af0,2024-05-16_19-31-49,83.62594151496887,421.7899169921875,34604,AT-MB-PC-E13,127.0.0.1,421.7899169921875,5,256,10,0.2,1e-05,e00e1af0
0.78868,0.75203,0.7839,0.76763,0.86682,0.45367467491065755,15.424938946962357,0.58278,0.68,0.23611,0.35052,0.6315,1.1595895290374756,5.797947645187378,1715881514,,True,15,6083da2e,2024-05-16_19-45-14,53.58232259750366,941.7017924785614,27512,AT-MB-PC-E13,127.0.0.1,941.7017924785614,15,64,6,0.2,0.0001,6083da2e
0.51887,0.47003,0.63136,0.53888,0.55735,0.7164633537040037,24.359754025936127,0.54967,0.52381,0.61111,0.5641,0.56452,0.7052850127220154,3.526425063610077,1715880949,,True,5,43bc5c20,2024-05-16_19-35-49,47.19378447532654,240.36690998077393,34604,AT-MB-PC-E13,127.0.0.1,240.36690998077393,5,256,3,0.5,1e-05,43bc5c20
