train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
5.71999979019165,-38.15,0.29,33.970001220703125,5.829999923706055,5.723919377921107,1791.5867652893066,5.420000076293945,-32.11,0.4,30.389999389648438,5.510000228881836,5.421491293861462,1696.9267749786377,1711625798,,False,1,8ee24678,2024-03-28_12-36-38,571.9321053028107,571.9321053028107,18104,AT-MB-PC-EOS,127.0.0.1,571.9321053028107,1,128,10,0.2,0.0001
1.899999976158142,-6.42,0.22,6.440000057220459,2.5399999618530273,1.8986372111704404,594.2734470963478,1.409999966621399,-2.92,0.49,3.5899999141693115,1.899999976158142,1.4127046488725339,442.1765550971031,1711626267,,False,2,8ee24678,2024-03-28_12-44-27,468.2564778327942,1040.1885831356049,18104,AT-MB-PC-EOS,127.0.0.1,1040.1885831356049,2,128,10,0.2,0.0001
0.9700000286102295,-0.98,0.43,1.7200000286102295,1.309999942779541,0.9709394296137289,303.90404146909714,1.0800000429153442,-1.21,0.57,2.0299999713897705,1.4199999570846558,1.0813393052012776,338.4592025279999,1711626722,,False,3,8ee24678,2024-03-28_12-52-02,455.71146273612976,1495.9000458717346,18104,AT-MB-PC-EOS,127.0.0.1,1495.9000458717346,3,128,10,0.2,0.0001
0.7900000214576721,-0.28,0.52,1.1100000143051147,1.059999942779541,0.7940792692735934,248.54681128263474,0.8500000238418579,-0.34,0.68,1.2300000190734863,1.1100000143051147,0.8546634183143275,267.5096499323845,1711627157,,False,4,8ee24678,2024-03-28_12-59-17,434.32753133773804,1930.2275772094727,18104,AT-MB-PC-EOS,127.0.0.1,1930.2275772094727,4,128,10,0.2,0.0001
0.699999988079071,0.04,0.59,0.8299999833106995,0.9100000262260437,0.6956094429134941,217.72575563192368,0.8799999952316284,-0.53,0.69,1.399999976158142,1.1799999475479126,0.8800325566968217,275.4501902461052,1711627549,,False,5,8ee24678,2024-03-28_13-05-49,392.10665941238403,2322.3342366218567,18104,AT-MB-PC-EOS,127.0.0.1,2322.3342366218567,5,128,10,0.2,0.0001
0.6499999761581421,0.14,0.62,0.7400000095367432,0.8600000143051147,0.6538941016593299,204.66885381937027,0.7200000286102295,-0.05,0.66,0.9700000286102295,0.9800000190734863,0.7229586829202244,226.28606775403023,1711628001,,False,6,8ee24678,2024-03-28_13-13-21,452.14683866500854,2774.4810752868652,18104,AT-MB-PC-EOS,127.0.0.1,2774.4810752868652,6,128,10,0.2,0.0001
0.6100000143051147,0.26,0.65,0.6399999856948853,0.800000011920929,0.6087309389639968,190.53278389573097,0.6299999952316284,0.23,0.67,0.699999988079071,0.8399999737739563,0.632717707762703,198.04064252972603,1711628450,,False,7,8ee24678,2024-03-28_13-20-50,448.8642189502716,3223.345294237137,18104,AT-MB-PC-EOS,127.0.0.1,3223.345294237137,7,128,10,0.2,0.0001
0.5899999737739563,0.31,0.67,0.6000000238418579,0.7699999809265137,0.5886322569351988,184.24189642071724,0.8500000238418579,-0.26,0.7,1.159999966621399,1.0800000429153442,0.8517402220077027,266.59468948841095,1711628922,,False,8,8ee24678,2024-03-28_13-28-42,471.8162817955017,3695.1615760326385,18104,AT-MB-PC-EOS,127.0.0.1,3695.1615760326385,8,128,10,0.2,0.0001
0.5899999737739563,0.31,0.67,0.6000000238418579,0.7699999809265137,0.5892730034387912,184.44245007634163,0.6700000166893005,0.16,0.75,0.7699999809265137,0.8799999952316284,0.6698603492004042,209.6662892997265,1711629375,,False,9,8ee24678,2024-03-28_13-36-15,452.9898672103882,4148.151443243027,18104,AT-MB-PC-EOS,127.0.0.1,4148.151443243027,9,128,10,0.2,0.0001
0.5600000023841858,0.39,0.7,0.5299999713897705,0.7300000190734863,0.5562685193916479,174.1120465695858,0.550000011920929,0.42,0.74,0.5400000214576721,0.7300000190734863,0.5460630075428814,170.91772136092186,1711629850,,False,10,8ee24678,2024-03-28_13-44-10,475.3518486022949,4623.503291845322,18104,AT-MB-PC-EOS,127.0.0.1,4623.503291845322,10,128,10,0.2,0.0001
0.5600000023841858,0.37,0.69,0.550000011920929,0.7400000095367432,0.5638817026021,176.49497291445732,0.6299999952316284,0.11,0.73,0.8100000023841858,0.8999999761581421,0.6341319840175276,198.48331099748611,1711630243,,False,11,8ee24678,2024-03-28_13-50-43,392.685893535614,5016.189185380936,18104,AT-MB-PC-EOS,127.0.0.1,5016.189185380936,11,128,10,0.2,0.0001
0.5400000214576721,0.41,0.71,0.5199999809265137,0.7200000286102295,0.5425328712303418,169.81278869509697,0.6499999761581421,0.16,0.72,0.7699999809265137,0.8799999952316284,0.6493951083181765,203.26066890358925,1711630711,,False,12,8ee24678,2024-03-28_13-58-31,468.5959177017212,5484.785103082657,18104,AT-MB-PC-EOS,127.0.0.1,5484.785103082657,12,128,10,0.2,0.0001
0.5400000214576721,0.43,0.72,0.5,0.699999988079071,0.5368435052446664,168.03201714158058,0.6600000262260437,0.12,0.7,0.8100000023841858,0.8999999761581421,0.6589435113314241,206.24931904673576,1711631147,,False,13,8ee24678,2024-03-28_14-05-47,435.5719301700592,5920.357033252716,18104,AT-MB-PC-EOS,127.0.0.1,5920.357033252716,13,128,10,0.2,0.0001
0.5199999809265137,0.46,0.73,0.4699999988079071,0.6899999976158142,0.5173361358551172,161.92621052265167,0.6899999976158142,0.07,0.74,0.8600000143051147,0.9300000071525574,0.6900118727463121,215.97371616959572,1711631621,,False,14,8ee24678,2024-03-28_14-13-41,474.62103271484375,6394.97806596756,18104,AT-MB-PC-EOS,127.0.0.1,6394.97806596756,14,128,10,0.2,0.0001
0.49000000953674316,0.51,0.75,0.4300000071525574,0.6499999761581421,0.4943505380862056,154.73171842098236,0.6399999856948853,0.2,0.69,0.7300000190734863,0.8600000143051147,0.6408156652610523,200.57530322670937,1711632040,,True,15,8ee24678,2024-03-28_14-20-40,418.2700068950653,6813.248072862625,18104,AT-MB-PC-EOS,127.0.0.1,6813.248072862625,15,128,10,0.2,0.0001
