train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.50007,0.50007,0.52654,0.51297,0.50007,0.7045983892887138,1211.9092295765877,0.50009,0.50008,0.53646,0.51763,0.50007,0.7042669798437841,258.46598160266876,0.50009,0.50008,0.53203,0.51556,0.50008,0.705271258746108,257.4240094423294,1716034516,,False,1,a92efa7a,2024-05-18_14-15-16,2694.300604581833,2694.300604581833,5968,AT-MB-PC-E13,127.0.0.1,2694.300604581833,1,3
0.84355,0.84903,0.8357,0.84231,0.94574,0.2753283217587227,473.564713425003,0.9425,0.93781,0.94787,0.94281,0.99183,0.11197890114034108,41.096256718505174,0.9499,0.9463,0.95392,0.9501,0.99404,0.09496402915771285,34.66187064256519,1716037110,,False,2,a92efa7a,2024-05-18_14-58-30,2594.2325801849365,5288.533184766769,5968,AT-MB-PC-E13,127.0.0.1,5288.533184766769,2,3
0.95177,0.95155,0.95202,0.95178,0.99343,0.10358230946040685,178.1615722718998,0.95707,0.96211,0.95162,0.95683,0.99529,0.09485481412735056,34.811716784737655,0.96,0.96761,0.95187,0.95968,0.9958,0.09266195265577838,33.82161271935911,1716039752,,False,3,a92efa7a,2024-05-18_15-42-32,2641.6496529579163,7930.182837724686,5968,AT-MB-PC-E13,127.0.0.1,7930.182837724686,3,3
0.96295,0.96371,0.96212,0.96291,0.99608,0.07879296768785639,135.52390442311298,0.96261,0.96206,0.9632,0.96263,0.99661,0.07370224743459769,27.048724808497354,0.96994,0.96762,0.97242,0.97001,0.99729,0.06645603480075855,24.256452702276874,1716042393,,False,4,a92efa7a,2024-05-18_16-26-33,2641.6584429740906,10571.841280698776,5968,AT-MB-PC-E13,127.0.0.1,10571.841280698776,4,3
0.96572,0.96567,0.96579,0.96573,0.99665,0.0722013391354859,124.18630331303575,0.96533,0.96352,0.96729,0.9654,0.99705,0.06803112864279891,24.9674242119072,0.96968,0.97081,0.96848,0.96965,0.99777,0.05830989122392342,21.283110296732048,1716045111,,False,5,a92efa7a,2024-05-18_17-11-51,2717.9323348999023,13289.773615598679,5968,AT-MB-PC-E13,127.0.0.1,13289.773615598679,5,3
0.96895,0.96934,0.96853,0.96894,0.99732,0.06429197865011722,110.58220327820163,0.96874,0.97844,0.9586,0.96842,0.99774,0.059803239776598564,21.947788998011674,0.96968,0.97374,0.9654,0.96955,0.998,0.055155672834251615,20.13182058450184,1716047852,,False,6,a92efa7a,2024-05-18_17-57-32,2740.964846611023,16030.738462209702,5968,AT-MB-PC-E13,127.0.0.1,16030.738462209702,6,3
0.9691,0.97024,0.9679,0.96907,0.99743,0.062356371555544556,107.25295907553664,0.96823,0.95694,0.98058,0.96862,0.99747,0.06392312163557021,23.459785640254267,0.97208,0.96195,0.98304,0.97238,0.99797,0.057439163031434474,20.965294506473583,1716050537,,False,7,a92efa7a,2024-05-18_18-42-17,2684.906192779541,18715.644654989243,5968,AT-MB-PC-E13,127.0.0.1,18715.644654989243,7,3
0.96996,0.97251,0.96726,0.96988,0.99751,0.06070875639063245,104.41906099188782,0.97027,0.97801,0.96218,0.97003,0.99769,0.06108682190489715,22.418863639097253,0.9702,0.97262,0.96763,0.97012,0.99748,0.07054289136658429,25.748155348803266,1716053275,,False,8,a92efa7a,2024-05-18_19-27-55,2737.495313644409,21453.13996863365,5968,AT-MB-PC-E13,127.0.0.1,21453.13996863365,8,3
0.96885,0.96789,0.96988,0.96888,0.99703,0.06616248110996906,113.79946750914678,0.96005,0.95136,0.96968,0.96043,0.99564,0.08504302382097409,31.210789742297493,0.9636,0.95803,0.96968,0.96382,0.9965,0.07628007916771896,27.84222889621742,1716056264,,False,9,a92efa7a,2024-05-18_20-17-44,2989.4257349967957,24442.565703630447,5968,AT-MB-PC-E13,127.0.0.1,24442.565703630447,9,3
0.96999,0.96895,0.97109,0.97002,0.99759,0.05965369343083334,102.60435270103335,0.97215,0.95682,0.98893,0.97261,0.99839,0.04963118768974692,18.21464588213712,0.97431,0.96089,0.98887,0.97467,0.99853,0.04856998477743505,17.728044443763793,1716059149,,False,10,a92efa7a,2024-05-18_21-05-49,2885.076324224472,27327.64202785492,5968,AT-MB-PC-E13,127.0.0.1,27327.64202785492,10,3
